id,observed_on,user_id,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,taxon_id
8215041,2018-04-05,65660,33.933081,-112.694825,Maricopa,Arizona,United States,Papilio polyxenes coloro,312667
10051253,2018-03-01,275891,32.2484867047,-110.9086562538,Pima,Arizona,United States,Anstenoptilia marmarodactyla,129906
10051256,2018-03-01,275891,32.2484867047,-110.9086562538,Pima,Arizona,United States,Alconeura dodonana,482583
10051257,2018-03-01,275891,32.2484867047,-110.9086562538,Pima,Arizona,United States,Aphis nerii,71154
10051264,2018-03-01,275891,32.2484867047,-110.9086562538,Pima,Arizona,United States,Largus californicus,52986
10051266,2018-03-01,275891,32.2484867047,-110.9086562538,Pima,Arizona,United States,Heteranassa mima,363283
10059108,2018-03-02,516849,33.510425,-111.9501633333,Maricopa,Arizona,United States,Apis mellifera,47219
10061392,2018-03-02,266296,32.33739,-110.69201,Pima,Arizona,United States,Battus philenor,49972
10062129,2018-03-02,754003,31.4686976992,-111.221562624,Santa Cruz,Arizona,United States,Callophrys augustinus,58543
10062143,2018-03-02,754003,31.4685329829,-111.221857667,Santa Cruz,Arizona,United States,Atlides halesus,59128
10062158,2018-03-02,754003,31.4684414737,-111.2218040228,Santa Cruz,Arizona,United States,Strymon melinus,50931
10063566,2018-03-01,475390,32.31858,-110.7846216667,Pima,Arizona,United States,Emesis zela,193851
10070169,2018-03-03,746470,31.94415,-113.0197138333,Pima,Arizona,United States,Atta mexicana,300315
10071423,2018-03-03,778920,31.9440347655,-113.0195299723,Pima,Arizona,United States,Apis mellifera,47219
10071429,2018-03-03,778920,31.9439844322,-113.0195890647,Pima,Arizona,United States,Ganyra howarthi,258363
10078323,2018-03-03,746470,31.942763,-113.021303,Pima,Arizona,United States,Ganyra howarthi,258363
10078632,2018-03-03,778249,31.943879365,-113.0200815016,Pima,Arizona,United States,Apis mellifera,47219
10079064,2018-03-03,275891,32.273590167,-110.9038388729,Pima,Arizona,United States,Melacoryphus lateralis,120222
10079065,2018-03-03,275891,32.273590167,-110.9038388729,Pima,Arizona,United States,Hippodamia convergens,48987
10079478,2018-03-03,776027,31.9425083333,-113.020225,Pima,Arizona,United States,Asphondylia floccosa,359295
10079501,2018-03-03,775311,31.9439017866,-113.0200240017,Pima,Arizona,United States,Apis mellifera,47219
10079525,2018-03-03,775311,31.9440912595,-113.0195978657,Pima,Arizona,United States,Atta mexicana,300315
10080032,2018-03-03,762671,33.7601750891,-111.8437198801,Maricopa,Arizona,United States,Apis mellifera,47219
10084035,2018-03-03,779493,31.9429644803,-113.0200545957,Pima,Arizona,United States,Asphondylia floccosa,359295
10086628,2018-03-03,28958,36.9830638889,-111.4981694444,Coconino,Arizona,United States,Halictus tripartitus,309390
10090497,2018-03-04,87515,32.2795526496,-111.0246227682,Pima,Arizona,United States,Tramea onusta,114314
10092430,2018-03-04,566371,32.21469164,-110.9760543,Pima,Arizona,United States,Hyles lineata,49348
10093452,2018-03-04,754003,31.4391951335,-110.2821806073,Cochise,Arizona,United States,Callophrys augustinus,58543
10093486,2018-03-04,754003,31.4399823553,-110.2777348459,Cochise,Arizona,United States,Callophrys gryneus,84239
10095919,2018-03-04,275891,32.2734540974,-110.9043860442,Pima,Arizona,United States,Oligotoma nigra,362840
10095921,2018-03-04,275891,32.2734540974,-110.9043860442,Pima,Arizona,United States,Iris oratoria,67437
10095922,2018-03-04,275891,32.2734540974,-110.9043860442,Pima,Arizona,United States,Nomophila nearctica,58750
10099335,2018-03-04,266296,32.24333,-111.16774,Pima,Arizona,United States,Zelus renardii,244407
10099370,2018-03-04,266296,32.24333,-111.16774,Pima,Arizona,United States,Anthophora urbana,57681
10099556,2018-03-04,266296,32.2428,-111.16754,Pima,Arizona,United States,Asterocampa leilia,148793
10099614,2018-03-04,266296,32.24267,-111.16737,Pima,Arizona,United States,Anthanassa texana,132339
10099842,2018-03-04,266296,32.24229,-111.16718,Pima,Arizona,United States,Copestylum mexicanum,128845
10100236,2018-03-04,266296,32.24275,-111.16689,Pima,Arizona,United States,Vanessa annabella,50786
10107084,2018-03-05,264009,32.2684783333,-111.0218416667,Pima,Arizona,United States,Polistes,52756
10108244,2018-03-05,275891,32.2744378307,-110.9021624923,Pima,Arizona,United States,Stagmomantis limbata,121308
10108248,2018-03-05,275891,32.2743448229,-110.9034150839,Pima,Arizona,United States,Dorymyrmex bicolor,69057
10108249,2018-03-05,275891,32.2743448229,-110.9034150839,Pima,Arizona,United States,Melacoryphus lateralis,120222
10108255,2018-03-05,275891,32.2743448229,-110.9034150839,Pima,Arizona,United States,Crophius schwarzi,639443
10108673,2018-03-05,266296,33.46244,-111.94655,Maricopa,Arizona,United States,Danaus gilippus,51743
10108689,2018-03-05,266296,33.46237,-111.94644,Maricopa,Arizona,United States,Copestylum mexicanum,128845
10112314,2018-03-06,551595,32.1707018593,-110.836856226,Pima,Arizona,United States,Hyles lineata,49348
10114309,2018-03-06,20834,32.2439916667,-111.1681133333,Pima,Arizona,United States,Evania appendigaster,264674
10115115,2018-03-03,779537,31.3408481609,-110.261894893,Cochise,Arizona,United States,Stagmomantis limbata,121308
10116343,2018-03-06,407832,33.5668116667,-111.9630133333,Maricopa,Arizona,United States,Lygaeus kalmii,62045
10121514,2018-03-06,275891,32.2682189247,-110.8873915671,Pima,Arizona,United States,Melacoryphus lateralis,120222
10121520,2018-03-06,275891,32.2682189247,-110.8873915671,Pima,Arizona,United States,Dorymyrmex bicolor,69057
10134738,2018-03-07,275891,32.3326342817,-110.8567714691,Pima,Arizona,United States,Alconeura dodonana,482583
10134750,2018-03-07,275891,32.3326342817,-110.8567714691,Pima,Arizona,United States,Scaphytopius irroratus,698963
10134752,2018-03-07,275891,32.3326342817,-110.8567714691,Pima,Arizona,United States,Chelinidea vittiger,216651
10134756,2018-03-07,275891,32.3326342817,-110.8567714691,Pima,Arizona,United States,Microrhopala rubrolineata,311026
10134771,2018-03-07,275891,32.3283502769,-110.8533221483,Pima,Arizona,United States,Euaresta stigmatica,631454
10135446,2018-03-06,266296,36.114865,-114.00311,Mohave,Arizona,United States,Euarestoides acutangulus,335760
10137990,2018-03-07,20292,31.7387699777,-110.8912049979,Pima,Arizona,United States,Battus philenor,49972
10142158,2018-03-08,264009,32.209095,-110.9215916667,Pima,Arizona,United States,Cycloneda sanguinea,124431
10145718,2018-03-08,264009,32.2088513397,-110.9217911336,Pima,Arizona,United States,Cycloneda sanguinea,124431
10145989,2018-03-08,264009,32.2196383333,-110.9104383333,Pima,Arizona,United States,Aphis nerii,71154
10146083,2018-03-08,264009,32.21963,-110.9104216667,Pima,Arizona,United States,Aphis nerii,71154
10147835,2018-03-08,275891,32.2727465306,-110.9070575241,Pima,Arizona,United States,Largus californicus,52986
10147839,2018-03-08,275891,32.2727465306,-110.9070575241,Pima,Arizona,United States,Coccinella septempunctata,51702
10147848,2018-03-08,275891,32.2727465306,-110.9070575241,Pima,Arizona,United States,Melacoryphus lateralis,120222
10148106,2018-03-08,381055,31.5201395269,-110.9957352374,Santa Cruz,Arizona,United States,Eleodes hispilabris,218969
10156075,2018-03-09,264009,32.2594333333,-111.01493055,Pima,Arizona,United States,Hyles lineata,49348
10158678,2018-03-09,264009,32.3723,-111.0536028333,Pima,Arizona,United States,Asphondylia auripila,343241
10158916,2018-03-09,264009,32.37357,-111.0533138333,Pima,Arizona,United States,Asphondylia auripila,343241
10159625,2018-03-09,754003,32.4089350914,-110.6969473511,Pima,Arizona,United States,Callophrys spinetorum,59144
10160645,2018-03-09,275891,32.273562953,-110.9038066864,Pima,Arizona,United States,Dorymyrmex bicolor,69057
10160646,2018-03-09,275891,32.273562953,-110.9038066864,Pima,Arizona,United States,Largus californicus,52986
10170267,2018-03-10,264009,32.3722533333,-111.0535666667,Pima,Arizona,United States,Asphondylia auripila,343241
10170287,2018-03-10,264009,32.371855,-111.0542833333,Pima,Arizona,United States,Asphondylia auripila,343241
10170488,2018-03-10,691956,32.7187116667,-114.6206583333,Yuma,Arizona,United States,Iris oratoria,67437
10172963,2018-03-10,28958,36.9873533333,-111.4920733333,Coconino,Arizona,United States,Chelinidea vittiger,216651
10177056,2018-03-10,264009,32.2593734879,-111.0149934703,Pima,Arizona,United States,Xylocopa sonorina,244216
10180040,2018-03-07,65660,33.9326430283,-112.6942563057,Maricopa,Arizona,United States,Stagmomantis limbata,121308
10180732,2018-03-10,264009,32.3682466667,-111.057975,Pima,Arizona,United States,Asphondylia auripila,343241
10185302,2018-03-09,272861,32.378045,-111.0642611667,Pima,Arizona,United States,Hyles lineata,49348
10186945,2018-03-11,113482,33.481701985,-112.0636138973,Maricopa,Arizona,United States,Apis mellifera,47219
10197826,2018-03-11,275891,32.2627674401,-110.8689701557,Pima,Arizona,United States,Veromessor pergandei,371172
10199076,2018-03-11,264009,32.5887533333,-111.444825,Pinal,Arizona,United States,Solenopsis xyloni,69547
10199321,2018-03-11,264009,32.588775,-111.4447866667,Pinal,Arizona,United States,Asphondylia auripila,343241
10202132,2018-03-11,254546,31.4992384116,-110.8420085907,Santa Cruz,Arizona,United States,Staphylus ceos,132077
10202140,2018-03-11,254546,31.4986895353,-110.8421802521,Santa Cruz,Arizona,United States,Anthanassa texana,132339
10208859,2018-03-10,20292,31.5290009749,-110.7679367065,Santa Cruz,Arizona,United States,Eleodes obscura,790491
10208997,2018-03-10,20292,31.5069747843,-110.8050584793,Santa Cruz,Arizona,United States,Anthanassa texana,132339
10212514,2018-03-12,275891,32.277773221,-111.0840833187,Pima,Arizona,United States,Scaphytopius desertanus,699395
10212517,2018-03-12,275891,32.277773221,-111.0840833187,Pima,Arizona,United States,Ollarianus armus,482574
10212520,2018-03-12,275891,32.277773221,-111.0840833187,Pima,Arizona,United States,Asterocampa leilia,148793
10212521,2018-03-12,275891,32.277773221,-111.0840833187,Pima,Arizona,United States,Ollarianus armus,482574
10212524,2018-03-12,275891,32.2787379934,-111.0832679272,Pima,Arizona,United States,Asphondylia clavata,534675
10212527,2018-03-12,275891,32.2788203158,-111.0832612216,Pima,Arizona,United States,Apis mellifera,47219
10214796,2018-03-12,735581,32.4988055061,-110.8917531813,Pima,Arizona,United States,Megacyllene antennata,305712
10215254,2018-03-12,28958,36.997326,-111.4990853,Coconino,Arizona,United States,Ophion,47993
10216155,2018-03-11,264009,32.4129366667,-111.560075,Pima,Arizona,United States,Asphondylia auripila,343241
10217802,2018-03-11,264009,32.384425,-111.5130083333,Pima,Arizona,United States,Asphondylia auripila,343241
10217972,2018-03-13,264009,32.2593633333,-111.0149,Pima,Arizona,United States,Hyles lineata,49348
10218026,2018-03-12,126486,32.2423383333,-111.1666866667,Pima,Arizona,United States,Anthanassa texana,132339
10219596,2018-03-13,523371,32.3437283333,-111.0892028333,Pima,Arizona,United States,Nemognatha nigripennis,354226
10219723,2018-03-13,523371,32.3456883333,-111.0916055,Pima,Arizona,United States,Zelus renardii,244407
10221015,2018-03-11,264009,32.43198,-111.5597833333,Pima,Arizona,United States,Laccophilus maculosus,222566
10221033,2018-03-08,364316,35.2298039,-112.183177,Coconino,Arizona,United States,Largus succinctus,68009
10222263,2018-03-13,52828,34.883733378,-109.7560875648,Apache,Arizona,United States,Aquarius remigis,59651
10229984,2018-03-13,275891,32.2736355235,-110.9037208557,Pima,Arizona,United States,Pogonomyrmex rugosus,69517
10229986,2018-03-13,275891,32.2736355235,-110.9037208557,Pima,Arizona,United States,Ophion,47993
10229987,2018-03-13,275891,32.2736355235,-110.9037208557,Pima,Arizona,United States,Melacoryphus lateralis,120222
10229990,2018-03-13,275891,32.2736355235,-110.9037208557,Pima,Arizona,United States,Engytatus modestus,330144
10229996,2018-03-13,275891,32.2736355235,-110.9037208557,Pima,Arizona,United States,Opsius stactogalus,226518
10233180,2018-03-14,523371,32.3943666667,-111.1313028333,Pima,Arizona,United States,Coleomegilla maculata,126267
10233285,2018-03-14,523371,32.3944383333,-111.1313695,Pima,Arizona,United States,Hippodamia convergens,48987
10235871,2018-03-12,20834,32.2433133333,-111.1662833333,Pima,Arizona,United States,Danaus gilippus,51743
10237410,2018-03-14,237362,32.3529583333,-110.7142633333,Pima,Arizona,United States,Melacoryphus lateralis,120222
10240828,2018-03-13,20292,31.5579391888,-110.1409220695,Cochise,Arizona,United States,Vanessa cardui,48548
10241004,2018-03-14,20292,31.4484146723,-110.1074266434,Cochise,Arizona,United States,Nymphalis antiopa,56832
10242939,2018-03-14,275891,32.274444245,-110.9021142125,Pima,Arizona,United States,Pemphigus populitransversus,179801
10242944,2018-03-14,275891,32.2724333304,-110.9049278498,Pima,Arizona,United States,Forsebia cinis,354225
10243083,2018-03-14,264009,32.2593527694,-111.014388636,Pima,Arizona,United States,Hyles lineata,49348
10243088,2018-03-14,264009,32.2594633333,-111.0149527833,Pima,Arizona,United States,Hyles lineata,49348
10252543,2018-03-15,20834,32.2433033333,-111.1662,Pima,Arizona,United States,Oncopeltus fasciatus,55556
10252585,2018-03-15,20834,32.2432533333,-111.1662361667,Pima,Arizona,United States,Oncopeltus guttaloides,261479
10254855,2018-03-15,275891,32.2738623053,-110.9030449372,Pima,Arizona,United States,Bactericera cockerelli,372093
10254857,2018-03-15,275891,32.2738623053,-110.9030449372,Pima,Arizona,United States,Pachybrachis thoracicus,310439
10261333,2018-03-15,20292,32.0243049395,-109.3586826324,Cochise,Arizona,United States,Battus philenor,49972
10261337,2018-03-15,20292,32.0287386022,-109.3502175808,Cochise,Arizona,United States,Litocala sexsignata,343234
10266205,2018-03-16,264009,32.28252,-111.0318083333,Pima,Arizona,United States,Apis mellifera,47219
10267817,2018-03-16,264009,32.25935,-111.01496945,Pima,Arizona,United States,Hyles lineata,49348
10270388,2018-03-16,523371,32.3505166667,-111.1287,Pima,Arizona,United States,Heteranassa mima,363283
10275045,2018-03-17,783351,33.5551591837,-112.0842477737,Maricopa,Arizona,United States,Xylocopa sonorina,244216
10283432,2018-03-17,787739,33.27267928,-111.75719133,Maricopa,Arizona,United States,Diomus notescens,388646
10283581,2018-03-17,544659,33.9083736598,-112.6755666733,Maricopa,Arizona,United States,Pantala hymenaea,52584
10283582,2018-03-17,544659,33.9083736598,-112.6755666733,Maricopa,Arizona,United States,Hetaerina americana,51761
10284719,2018-03-17,766907,32.9935451725,-112.5236046516,Maricopa,Arizona,United States,Eleodes,53817
10285186,2018-03-17,332438,32.2328814,-110.9003226,Pima,Arizona,United States,Calephelis nemesis,129363
10285436,2018-03-17,566399,32.3950886048,-111.1369657516,Pima,Arizona,United States,Labidura riparia,307026
10285652,2018-03-17,566399,32.3995177008,-111.1415469646,Pima,Arizona,United States,Strymon melinus,50931
10285934,2018-03-17,52828,33.502240791,-112.0107086656,Maricopa,Arizona,United States,Spodoptera ornithogalli,118930
10286523,2018-03-17,264009,32.276395,-111.0453721667,Pima,Arizona,United States,Asphondylia auripila,343241
10286799,2018-03-17,264009,32.2756,-111.0459055,Pima,Arizona,United States,Asphondylia auripila,343241
10287671,2018-03-17,264009,32.27485,-111.0454111667,Pima,Arizona,United States,Asphondylia auripila,343241
10290689,2018-03-17,322026,34.485724,-114.305721,Mohave,Arizona,United States,Melacoryphus lateralis,120222
10291158,2018-03-11,264009,32.39323,-111.5271916667,Pima,Arizona,United States,Asphondylia auripila,343241
10292140,2018-03-17,459116,32.9926216667,-112.528175,Maricopa,Arizona,United States,Veromessor pergandei,371172
10292217,2018-03-18,459116,32.9310416667,-112.6745,Maricopa,Arizona,United States,Hyles lineata,49348
10303632,2018-03-18,275891,32.2723274916,-110.8989492059,Pima,Arizona,United States,Cibolacris parviceps,67763
10303633,2018-03-18,275891,32.2723274916,-110.8989492059,Pima,Arizona,United States,Bactericera cockerelli,372093
10303634,2018-03-18,275891,32.2721639222,-110.8988499641,Pima,Arizona,United States,Eupeodes volucris,322357
10303636,2018-03-18,275891,32.2729098156,-110.9002017975,Pima,Arizona,United States,Chlorochroa sayi,84093
10314480,2018-03-19,766891,33.4610023499,-111.9438858032,Maricopa,Arizona,United States,Apis mellifera,47219
10314489,2018-03-19,766891,33.4610023499,-111.9438858032,Maricopa,Arizona,United States,Apis mellifera,47219
10315431,2018-03-13,321597,34.1475555,-113.828445,La Paz,Arizona,United States,Chlorochroa sayi,84093
10316198,2018-03-13,321597,34.1188471667,-114.0465555,La Paz,Arizona,United States,Dasymutilla magnifica,299958
10316963,2018-03-16,321597,34.1619,-114.1384416667,La Paz,Arizona,United States,Forsebia cinis,354225
10316988,2018-03-12,321597,34.1141028333,-114.0400916667,La Paz,Arizona,United States,Forsebia cinis,354225
10321069,2018-03-18,264009,32.3658466667,-111.0025333333,Pima,Arizona,United States,Asphondylia auripila,343241
10321276,2018-03-18,766887,32.01636945,-112.71145,Pima,Arizona,United States,Asphondylia auripila,343241
10321598,2018-03-19,766890,33.4612533333,-111.9464333333,Maricopa,Arizona,United States,Battus philenor,49972
10321604,2018-03-19,766890,33.4618633333,-111.9448916667,Maricopa,Arizona,United States,Vanessa cardui,48548
10321609,2018-03-19,766890,33.4607966667,-111.943505,Maricopa,Arizona,United States,Apis mellifera,47219
10321734,2018-03-18,264009,32.36568,-111.0025777833,Pima,Arizona,United States,Novomessor cockerelli,482380
10321908,2018-03-18,264009,32.36568,-111.0025777833,Pima,Arizona,United States,Novomessor cockerelli,482380
10322691,2018-03-18,264009,32.3658116667,-111.0021833333,Pima,Arizona,United States,Asphondylia rosetta,426255
10322826,2018-03-18,264009,32.3658033333,-111.00176945,Pima,Arizona,United States,Asphondylia auripila,343241
10333560,2018-03-20,791853,32.23647,-110.9543,Pima,Arizona,United States,Apis mellifera,47219
10334081,2018-03-14,735234,36.1302888889,-109.4711916667,Apache,Arizona,United States,Dasymutilla vestita,154504
10334888,2018-03-16,796206,32.2217429,-110.926479,Pima,Arizona,United States,Copaeodes aurantiaca,129415
10337187,2018-03-20,275891,32.3327670143,-110.8561733365,Pima,Arizona,United States,Graphocephala severini,1064632
10337192,2018-03-20,275891,32.3327670143,-110.8561733365,Pima,Arizona,United States,Euaresta bellula,335758
10337196,2018-03-20,275891,32.3327670143,-110.8561733365,Pima,Arizona,United States,Euarestoides acutangulus,335760
10337423,2018-03-20,264009,32.2595116667,-111.0149777833,Pima,Arizona,United States,Hyles lineata,49348
10338358,2018-03-19,766887,33.4608916667,-111.9450383333,Maricopa,Arizona,United States,Apis mellifera,47219
10341931,2018-03-20,264009,32.3003883333,-111.0837166667,Pima,Arizona,United States,Asphondylia auripila,343241
10343500,2018-03-21,264009,32.283325,-111.03395,Pima,Arizona,United States,Apis mellifera,47219
10344712,2018-03-20,211310,34.664725,-111.717545,Yavapai,Arizona,United States,Junonia nigrosuffusa,1021511
10346133,2018-03-21,264009,32.2826401142,-111.0306514071,Pima,Arizona,United States,Pogonomyrmex rugosus,69517
10346462,2018-03-21,264009,32.2823559969,-111.0315442791,Pima,Arizona,United States,Enallagma basidens,99892
10350091,2018-03-20,456853,31.488333,-110.85381,Santa Cruz,Arizona,United States,Anthanassa texana,132339
10350092,2018-03-21,456853,31.5610944003,-111.0428953171,Santa Cruz,Arizona,United States,Battus philenor,49972
10352325,2018-03-21,264009,32.2695283333,-111.0222333333,Pima,Arizona,United States,Asphondylia auripila,343241
10353485,2018-03-21,660739,32.6419986374,-114.5237910164,Yuma,Arizona,United States,Apis mellifera,47219
10353612,2018-03-21,264009,32.2594966667,-111.0149777833,Pima,Arizona,United States,Hyles lineata,49348
10354792,2018-03-21,264009,32.2595033333,-111.01496945,Pima,Arizona,United States,Hyles lineata,49348
10358657,2018-03-19,459116,33.4618633333,-111.945755,Maricopa,Arizona,United States,Apis mellifera,47219
10358663,2018-03-19,459116,33.4620633333,-111.9467383333,Maricopa,Arizona,United States,Asterocampa leilia,148793
10360654,2018-03-19,750987,33.459965,-111.94475,Maricopa,Arizona,United States,Danaus plexippus,48662
10361910,2018-03-19,750987,33.459965,-111.94475,Maricopa,Arizona,United States,Apis mellifera,47219
10362789,2018-03-17,258862,34.4945934728,-111.6342358254,Yavapai,Arizona,United States,Dasymutilla vestita,154504
10363564,2018-03-18,750987,32.066397,-112.743587,Pima,Arizona,United States,Ectypia clio,218894
10365382,2018-03-22,523371,32.3922833333,-111.1328361667,Pima,Arizona,United States,Olla v-nigrum,313246
10365935,2018-03-19,766907,33.4600633333,-111.9458616667,Maricopa,Arizona,United States,Apis mellifera,47219
10365936,2018-03-19,766907,33.46125,-111.9431533333,Maricopa,Arizona,United States,Apis mellifera,47219
10366340,2018-03-18,766907,32.015615548,-112.7121678461,Pima,Arizona,United States,Asphondylia auripila,343241
10369138,2018-03-22,800483,34.5598532236,-111.8485038355,Yavapai,Arizona,United States,Hetaerina americana,51761
10369674,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Homalodisca liturata,143188
10369676,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Pechalius dentiger,471290
10369683,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Chelinidea vittiger,216651
10370683,2018-03-22,136877,32.1163299414,-110.7635486117,Pima,Arizona,United States,Novomessor cockerelli,482380
10371048,2018-03-10,264009,32.368545,-111.0511166667,Pima,Arizona,United States,Asphondylia auripila,343241
10371081,2018-03-10,264009,32.3718083333,-111.0501778333,Pima,Arizona,United States,Asphondylia auripila,343241
10371110,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Oecanthus fultoni,130356
10371111,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Gryllodes sigillatus,154340
10371112,2018-03-22,275891,32.248523,-110.908785,Pima,Arizona,United States,Gryllodes sigillatus,154340
10378395,2018-03-23,798149,31.44700002,-109.92793002,Cochise,Arizona,United States,Polistes,52756
10378623,2018-03-19,20834,32.2431833333,-111.1671666667,Pima,Arizona,United States,Atlides halesus,59128
10381073,2018-03-23,264009,32.2793392289,-111.0205891486,Pima,Arizona,United States,Tramea onusta,114314
10383210,2018-03-23,456853,31.8628882519,-109.1907978058,Cochise,Arizona,United States,Polistes comanchus navajoe,313499
10383211,2018-03-23,456853,31.8579857857,-109.1907548904,Cochise,Arizona,United States,Erynnis tristis,59189
10383988,2018-03-21,519356,31.4538485802,-110.376226902,Cochise,Arizona,United States,Nymphalis californica,49920
10385819,2018-03-23,264009,32.25935,-111.0150388833,Pima,Arizona,United States,Schistocerca nitens,52158
10386237,2018-03-23,8778,31.5621914164,-111.046435833,Santa Cruz,Arizona,United States,Anthanassa texana,132339
10386238,2018-03-23,8778,31.5621914164,-111.046435833,Santa Cruz,Arizona,United States,Calephelis nemesis,129363
10386476,2018-03-23,272861,32.378055,-111.0640945,Pima,Arizona,United States,Hyles lineata,49348
10390897,2018-03-22,254546,33.9024788815,-111.4844512939,Maricopa,Arizona,United States,Annaphila astrologa,477991
10391076,2018-03-22,254546,33.9191470501,-111.4172458649,Maricopa,Arizona,United States,Callophrys augustinus,58543
10392949,2018-03-23,754003,32.450800528,-110.7467593253,Pima,Arizona,United States,Callophrys spinetorum,59144
10393986,2018-03-20,238859,32.0917361667,-112.77133,Pima,Arizona,United States,Moneilema gigas,129340
10400227,2018-03-24,759023,33.706196,-112.107032,Maricopa,Arizona,United States,Apis mellifera,47219
10400626,2018-03-21,481399,34.8235625569,-111.7969715595,Yavapai,Arizona,United States,Litocala sexsignata,343234
10400767,2018-03-21,481399,34.8241262322,-111.7972826958,Yavapai,Arizona,United States,Erynnis brizo,58474
10403122,2018-03-24,264009,32.38257,-111.0464166667,Pima,Arizona,United States,Asphondylia auripila,343241
10404762,2018-03-22,254546,33.9188621515,-111.4168167114,Maricopa,Arizona,United States,Litocala sexsignata,343234
10406549,2018-03-23,211310,34.3842622728,-111.6581618786,Gila,Arizona,United States,Hetaerina,51762
10406553,2018-03-23,211310,34.3879278198,-111.6548708081,Yavapai,Arizona,United States,Polistes dorsalis,55263
10412445,2018-03-12,740258,33.5910887132,-111.8985365891,Maricopa,Arizona,United States,Polistes arizonensis,300635
10414078,2018-03-24,264009,32.4125333333,-111.017325,Pima,Arizona,United States,Asphondylia auripila,343241
10414528,2018-03-25,375489,33.6020416667,-112.1810533333,Maricopa,Arizona,United States,Copestylum mexicanum,128845
10418841,2018-03-25,375489,33.6030188099,-112.1805381775,Maricopa,Arizona,United States,Melipotis acontioides,224853
10418842,2018-03-23,375489,33.6169551047,-112.2435379028,Maricopa,Arizona,United States,Pogonomyrmex californicus,69511
10418984,2018-03-24,321597,34.72447,-114.315545,Mohave,Arizona,United States,Cysteodemus armatus,69893
10419513,2018-03-25,8778,31.6101433589,-111.0426572098,Santa Cruz,Arizona,United States,Eleodes obscura,790491
10424740,2018-03-25,375489,33.6021786769,-112.1786606312,Maricopa,Arizona,United States,Toxomerus marginatus,126889
10425475,2018-03-09,519356,31.4636770008,-110.3618636727,Cochise,Arizona,United States,Atrytonopsis pittacus,214598
10425692,2018-03-21,519356,31.4639208087,-110.3616571426,Cochise,Arizona,United States,Stinga morrisoni,130294
10426685,2018-03-25,8778,31.7375111257,-110.8843660355,Pima,Arizona,United States,Staphylus ceos,132077
10427440,2018-03-23,523371,32.3946929059,-111.1371266842,Pima,Arizona,United States,Brechmorhoga mendax,96036
10427441,2018-03-23,523371,32.3946929059,-111.1371266842,Pima,Arizona,United States,Libellula saturata,47817
10427828,2018-03-25,264009,32.3821716667,-111.0461111667,Pima,Arizona,United States,Asphondylia auripila,343241
10431126,2018-03-25,264009,32.3825283333,-111.0456916667,Pima,Arizona,United States,Asphondylia auripila,343241
10431254,2018-03-25,264009,32.3825333333,-111.0451195,Pima,Arizona,United States,Asphondylia auripila,343241
10431685,2018-03-26,272861,32.3781174606,-111.0643042417,Pima,Arizona,United States,Schistocerca nitens,52158
10433065,2018-03-26,810389,32.2150010336,-110.8381062281,Pima,Arizona,United States,Cotinis mutabilis,57665
10433755,2018-03-25,264009,32.38348,-111.0466083333,Pima,Arizona,United States,Asphondylia auripila,343241
10434159,2018-03-15,21209,34.6113367191,-111.8418271068,Yavapai,Arizona,United States,Eleodes obscura,790491
10436838,2018-03-26,374633,32.3391529757,-110.981120435,Pima,Arizona,United States,Apis mellifera,47219
10439799,2018-03-26,8778,34.8077588263,-111.8225822984,Yavapai,Arizona,United States,Apis mellifera,47219
10440979,2018-03-26,8778,34.8116187802,-111.8281924725,Yavapai,Arizona,United States,Apis mellifera,47219
10440985,2018-03-26,8778,34.8116187802,-111.8281924725,Yavapai,Arizona,United States,Menecles insertus,127365
10441000,2018-03-25,264009,32.3965033333,-111.0184861667,Pima,Arizona,United States,Asphondylia auripila,343241
10442874,2018-03-25,264009,32.3963166667,-111.0186166667,Pima,Arizona,United States,Asphondylia auripila,343241
10442948,2018-03-25,264009,32.398225,-111.0191945,Pima,Arizona,United States,Asphondylia auripila,343241
10443641,2018-03-25,432551,34.7205572573,-112.0096828043,Yavapai,Arizona,United States,Hemaris thetis,127170
10445182,2018-03-26,4425,32.1528916667,-110.4526527778,Pima,Arizona,United States,Atrytonopsis pittacus,214598
10445185,2018-03-26,4425,32.1528916667,-110.4526527778,Pima,Arizona,United States,Battus philenor,49972
10445201,2018-03-26,4425,32.1528916667,-110.4526527778,Pima,Arizona,United States,Notonecta,56557
10445204,2018-03-24,4425,32.2784583333,-110.9507222222,Pima,Arizona,United States,Megachile policaris,271779
10445208,2018-03-26,4425,32.1528916667,-110.4526527778,Pima,Arizona,United States,Pseudoleon superbus,111055
10445213,2018-03-26,4425,32.1528916667,-110.4526527778,Pima,Arizona,United States,Stonyx clelia,259688
10449939,2018-03-27,432551,34.7205924988,-112.0104064941,Yavapai,Arizona,United States,Stagmomantis limbata,121308
10450328,2018-03-27,812768,33.6935166667,-111.736595,Maricopa,Arizona,United States,Apis mellifera,47219
10454546,2018-03-27,622611,35.2429546696,-111.5950846207,Coconino,Arizona,United States,Meris alticola,638013
